Cat.,Zaneen Model #,Series,Description, CAD MSRP  , USD MSRP  
A,L2232549,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223254V,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2232646,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - White,1240.00,996.00
A,L2232649,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223264V,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2232746,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - White,1240.00,996.00
A,L2232749,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223274V,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2232846,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - White,1240.00,996.00
A,L2232849,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223284V,UDG,Ceiling - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2232946,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - White,1240.00,996.00
A,L2232949,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - Magenta,1240.00,996.00
A,L223294V,UDG,Ceiling - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass - Black - Green,1240.00,996.00
A,L2336546,UDG,Wall - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - White,732.00,588.00
A,L2336549,UDG,Wall - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Magenta,732.00,588.00
A,L233654V,UDG,Wall - 1 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Green,732.00,588.00
A,L2337346,UDG,Wall - 2 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - White,982.00,790.00
A,L2337349,UDG,Wall - 2 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Magenta,982.00,790.00
A,L233734V,UDG,Wall - 2 X 35W / 7W GU5.3 / LED -  Dimm. Electronic (TRIAC/IGBT) - Black - Green,982.00,790.00
A,L2343746,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - White,928.00,748.00
A,L2343749,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 20° - Black - Magenta,928.00,748.00
A,L234374V,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 20°- Black - Green,928.00,748.00
A,L2343846,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - White,928.00,748.00
A,L2343849,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 20° - Black - Magenta,928.00,748.00
A,L234384V,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 20°- Black - Green,928.00,748.00
A,L2343946,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - White,928.00,748.00
A,L2343949,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 40° - Black - Magenta,928.00,748.00
A,L234394V,UDG,Wall - 6.6W LED 4000K -560lm - Transparent diffuser 40°- Black - Green,928.00,748.00
A,L2344046,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - White,928.00,748.00
A,L2344049,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 40° - Black - Magenta,928.00,748.00
A,L234404V,UDG,Wall - 6.6W LED 3000K -525lm - Transparent diffuser 40°- Black - Green,928.00,748.00
A,L2344146,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 20° - Black - White,1332.00,1074.00
A,L2344149,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 20° - Black - Magenta,1332.00,1074.00
A,L234414V,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 20°- Black - Green,1332.00,1074.00
A,L2344246,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 20° - Black - White,1332.00,1074.00
A,L2344249,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 20° - Black - Magenta,1332.00,1074.00
A,L234424V,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 20°- Black - Green,1332.00,1074.00
A,L2344346,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 40° - Black - White,1332.00,1074.00
A,L2344349,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 40° - Black - Magenta,1332.00,1074.00
A,L234434V,UDG,Wall - 2 x 6.6W LED 4000K -2x560lm - Transparent diffuser 40°- Black - Green,1332.00,1074.00
A,L2344446,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 40° - Black - White,1332.00,1074.00
A,L2344449,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 40° - Black - Magenta,1332.00,1074.00
A,L234444V,UDG,Wall - 2 x 6.6W LED 3000K -2x525lm - Transparent diffuser 40°- Black - Green,1332.00,1074.00
A,L2344546,UDG,Wall - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2344549,UDG,Wall - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234454V,UDG,Wall - 17.5W LED -120v -3000K -1892lm -28° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2344646,UDG,Wall - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2344649,UDG,Wall - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234464V,UDG,Wall - 17.5W LED -120v -4000K -1978lm -28° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2344746,UDG,Wall - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2344749,UDG,Wall - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234474V,UDG,Wall - 17.5W LED -120v -3000K -1892lm -16° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2344846,UDG,Wall - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2344849,UDG,Wall - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234484V,UDG,Wall - 17.5W LED -120v -4000K -1978lm -16° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2344946,UDG,Wall - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2344949,UDG,Wall - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234494V,UDG,Wall - 17.5W LED -120v -3000K -1892lm -35° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2345046,UDG,Wall - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - White,1282.00,1032.00
A,L2345049,UDG,Wall - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass  - Black - Magenta,1282.00,1032.00
A,L234504V,UDG,Wall - 17.5W LED -120v -4000K -1978lm -35° Prismatic Effect Glass - Black - Green,1282.00,1032.00
A,L2345146,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -28° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345149,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -28° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234514V,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -28° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2345246,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -28° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345249,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -28° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234524V,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -28° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2345346,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -16° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345349,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -16° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234534V,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -16° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2345446,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -16° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345449,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -16° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234544V,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -16° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2345546,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -35° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345549,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -35° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234554V,UDG,Wall - 2 x 17.5W LED -120v -3000K -2x1892lm -35° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2345646,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -35° Prismatic Effect Glass  - Black - White,2232.00,1798.00
A,L2345649,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -35° Prismatic Effect Glass  - Black - Magenta,2232.00,1798.00
A,L234564V,UDG,Wall - 2 x 17.5W LED -120v -4000K -2x1978lm -35° Prismatic Effect Glass - Black - Green,2232.00,1798.00
A,L2910200,UDG,Accessories - Plate for Ceiling - Indefinite - 210 X 210,160.00,130.00
A,L2910300,UDG,Accessories - Plate for Ceiling - Indefinite - 310 X 310,224.00,180.00
A,L2910400,UDG,Accessories - Plate for Ceiling - Indefinite - 100 X 320,132.00,108.00
A,L2910500,UDG,Accessories - Plate for Ceiling - Indefinite - 150 X 470,164.00,132.00
A,L2691816,TEAM,Recessed Light- TEAM-4Q-70W /15W -12v -G53 -AR111/LED -White,364.00,292.00
A,L2691828,TEAM,Recessed Light- TEAM-4Q-70W /15W -12v -G53 -AR111/LED Silver GREY,364.00,292.00
A,L2691876,TEAM,Recessed Light- TEAM-4Q-70W /15W -12v -G53 -AR111/LEDWhite/White,364.00,292.00
A,L2692416,TEAM,Recessed Light- TEAM-4Q-2 x 70W /15W -12v -G53 -AR111/LED -White,586.00,470.00
A,L2692428,TEAM,Recessed Light- TEAM-4Q-2 x 70W /15W -12v -G53 -AR111/LEDSilver GREY,586.00,470.00
A,L2692476,TEAM,Recessed Light- TEAM-4Q-2 x 70W /15W -12v -G53 -AR111/LEDWhite/White,586.00,470.00
A,L2693016,TEAM,Recessed Light- TEAM-4Q-3 x 70W /15W -12v -G53 -AR111/LED -White,806.00,646.00
A,L2693028,TEAM,Recessed Light- TEAM-4Q-3 x 70W /15W -12v -G53 -AR111/LEDSilver GREY,806.00,646.00
A,L2693076,TEAM,Recessed Light- TEAM-4Q-3 x 70W /15W -12v -G53 -AR111/LEDWhite/White,806.00,646.00
A,L2724216,TEAM,Recessed Light- TEAM-4Q-SQ-4 x 70W /15W -12v -G53 -AR111/LED -White,994.00,796.00
A,L2724228,TEAM,Recessed Light- TEAM-4Q-SQ-4 x 70W /15W -12v -G53 -AR111/LEDSilver GREY,994.00,796.00
A,L2724276,TEAM,Recessed Light- TEAM-4Q-SQ-4 x 70W /15W -12v -G53 -AR111/LEDWhite/White,994.00,796.00
A,L2724316,TEAM,Recessed Light- TEAM-4Q-4 x 70W /15W -12v -G53 -AR111/LED -White,1004.00,804.00
A,L2724328,TEAM,Recessed Light- TEAM-4Q-4 x 70W /15W -12v -G53 -AR111/LEDSilver GREY,1004.00,804.00
A,L2724376,TEAM,Recessed Light- TEAM-4Q-4 x 70W /15W -12v -G53 -AR111/LEDWhite/White,1004.00,804.00
A,L2724415,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -28° - White - Transparent Diffuser,1058.00,846.00
A,L2724416,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -28° - Black - Transparent Diffuser,1058.00,846.00
A,L2724428,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -28° - Gray - Transparent Diffuser,1058.00,846.00
A,L2724515,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -28° - White - Transparent Diffuser,1058.00,846.00
A,L2724516,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -28° - Black - Transparent Diffuser,1058.00,846.00
A,L2724528,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -28° - Gray - Transparent Diffuser,1058.00,846.00
A,L2724615,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -16° - White - Transparent Diffuser,1058.00,846.00
A,L2724616,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -16° - Black - Transparent Diffuser,1058.00,846.00
A,L2724628,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -16° - Gray - Transparent Diffuser,1058.00,846.00
A,L2724715,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -16° - White - Transparent Diffuser,1058.00,846.00
A,L2724716,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -16° - Black - Transparent Diffuser,1058.00,846.00
A,L2724728,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -16° - Gray - Transparent Diffuser,1058.00,846.00
A,L2724815,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -35° - White - Prismatic Diffuser,1058.00,846.00
A,L2724816,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -35° - Black - Prismatic Diffuser,1058.00,846.00
A,L2724828,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 3000K -1892lm -35° - Gray - Prismatic Diffuser,1058.00,846.00
A,L2724915,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -35° - White - Prismatic Diffuser,1058.00,846.00
A,L2724916,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -35° - Black - Prismatic Diffuser,1058.00,846.00
A,L2724928,TEAM MODULE,Recessed - Adjustable - pull-out module - 17.5W LED - 4000K -1978lm -35° - Gray - Prismatic Diffuser,1058.00,846.00
A,L2725015,TEAM MODULE,Recessed - Adjustable - pull-out module - 1x70w AR111 -G53 - 12V -White - Transparent Diffuser,590.00,468.00
A,L2725016,TEAM MODULE,Recessed - Adjustable - pull-out module - 1x70w AR111 -G53 -12V - Black - Transparent Diffuser,590.00,468.00
A,L2725028,TEAM MODULE,Recessed - Adjustable - pull-out module - 1x70w AR111 -G53 -12V - Gray - Transparent Diffuser,590.00,468.00
A,L2725115,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -28° - White - Transparent Diffuser,1026.00,818.00
A,L2725116,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -28° - Black - Transparent Diffuser,1026.00,818.00
A,L2725128,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -28° - Gray - Transparent Diffuser,1026.00,818.00
A,L2725215,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -28° - White - Transparent Diffuser,1026.00,818.00
A,L2725216,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -28° - Black - Transparent Diffuser,1026.00,818.00
A,L2725228,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -28° - Gray - Transparent Diffuser,1026.00,818.00
A,L2725315,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -16° - White - Transparent Diffuser,1026.00,818.00
A,L2725316,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -16° - Black - Transparent Diffuser,1026.00,818.00
A,L2725328,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -16° - Gray - Transparent Diffuser,1026.00,818.00
A,L2725415,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -16° - White - Transparent Diffuser,1026.00,818.00
A,L2725416,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -16° - Black - Transparent Diffuser,1026.00,818.00
A,L2725428,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -16° - Gray - Transparent Diffuser,1026.00,818.00
A,L2725515,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -35° - White - Prismatic Diffuser,1026.00,818.00
A,L2725516,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -35° - Black - Prismatic Diffuser,1026.00,818.00
A,L2725528,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 3000K -1892lm -35° - Gray - Prismatic Diffuser,1026.00,818.00
A,L2725615,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -35° - White - Prismatic Diffuser,1026.00,818.00
A,L2725616,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -35° - Black - Prismatic Diffuser,1026.00,818.00
A,L2725628,TEAM MODULE,Recessed - Adjustable Light Module - 17.5W LED - 4000K -1978lm -35° - Gray - Prismatic Diffuser,1026.00,818.00
A,L2725715,TEAM MODULE,Recessed - Adjustable Light Module - 1x70w AR111 -G53 - 12V -White - Transparent Diffuser,558.00,442.00
A,L2725716,TEAM MODULE,Recessed - Adjustable Light Module - 1x70w AR111 -G53 -12V - Black - Transparent Diffuser,558.00,442.00
A,L2725828,TEAM MODULE,Recessed - Adjustable Light Module - 1x70w AR111 -G53 -12V - Gray - Transparent Diffuser,558.00,442.00
A,L2693575,TEAM MODULE,One Unit Square Housing - White / Black,168.00,140.00
A,L2693576,TEAM MODULE,One Unit Square Housing - White / White,168.00,140.00
A,L2693585,TEAM MODULE,One Unit Square Housing - Silver Gray / Black,168.00,140.00
A,L2693675,TEAM MODULE,Two Unit Rectangular Housing  - White / Black,260.00,218.00
A,L2693676,TEAM MODULE,Two Unit Rectangular Housing - White / White,260.00,218.00
A,L2693685,TEAM MODULE,Two Unit Rectangular Housing - Silver Gray / Black,260.00,218.00
A,L2693775,TEAM MODULE,Three Unit Rectangular Housing  - White / Black,326.00,272.00
A,L2693776,TEAM MODULE,Three Unit Rectangular Housing - White / White,326.00,272.00
A,L2693785,TEAM MODULE,Three Unit Rectangular Housing - Silver Gray / Black,326.00,272.00
A,L2693875,TEAM MODULE,Four Unit Rectangular Housing - White / Black,390.00,326.00
A,L2693876,TEAM MODULE,Four Unit Rectangular Housing - White / White,390.00,326.00
A,L2693885,TEAM MODULE,Four Unit Rectangular Housing - Silver Gray / Black,390.00,326.00
A,L2694075,TEAM MODULE,Four Unit Square Housing - White / Black,432.00,362.00
A,L2694076,TEAM MODULE,Four Unit Square Housing - White / White,432.00,362.00
A,L2694085,TEAM MODULE,Four Unit Square Housing - Silver Gray / Black,432.00,362.00
A,L2693975,TEAM MODULE,Six Unit Rectangular Housing - White / Black,580.00,484.00
A,L2693976,TEAM MODULE,Six Unit Rectangular Housing - White / White,580.00,484.00
A,L2693985,TEAM MODULE,Six Unit Rectangular Housing - Silver Gray / Black,580.00,484.00
A,L2694115,TEAM MODULE,Trimless One Unit Square Housing - Black,182.00,154.00
A,L2694116,TEAM MODULE,Trimless One Unit Square Housing - White,182.00,154.00
A,L2694215,TEAM MODULE,Trimless Two Unit Rectangular Housing - Black,260.00,218.00
A,L2694216,TEAM MODULE,Trimless Two Unit Rectangular Housing - White,260.00,218.00
A,L2694315,TEAM MODULE,Trimless Three Unit Rectangular Housing - Black,324.00,272.00
A,L2694316,TEAM MODULE,Trimless Three Unit Rectangular Housing - White,324.00,272.00
A,L2694415,TEAM MODULE,Trimless Four Unit Rectangular Housing - Black,402.00,336.00
A,L2694416,TEAM MODULE,Trimless Four Unit Rectangular Housing - White,402.00,336.00
A,L2694615,TEAM MODULE,Trimless Four Unit Square Housing - Black,428.00,358.00
A,L2694616,TEAM MODULE,Trimless Four Unit Square Housing - White,428.00,358.00
A,L2694515,TEAM MODULE,Trimless Six Unit Rectangular Housing - Black,512.00,428.00
A,L2694516,TEAM MODULE,Trimless Six Unit Rectangular Housing - White,512.00,428.00
A,L2910100,Accessories,Accessories - Fastening Kit with 3 Springs for Accessories - Indefinite,16.00,14.00
A,L2909915,Accessories,Accessories - Honeycomb Screen for AR111- Black,70.00,56.00
A,L2910002,Accessories,Accessories - Refractor for Elliptic Distribution of Light Flux for AR111 &  HIPQR - Transparent,70.00,56.00
A,L2909803,Accessories,Accessories - DICHROIC Filter for AR111 & HIPAR - Transparent,30.00,24.00
A,L2909812,Accessories,Accessories - DICHROIC Filter for AR111 & HIPAR - Yellow,170.00,138.00
A,L2909813,Accessories,Accessories - DICHROIC Filter for AR111 & HIPAR - Blue,170.00,138.00
A,L2909814,Accessories,Accessories - DICHROIC Filter for AR111 & HIPAR - Red,186.00,150.00
A,L2924702,TEAM MODULE,Transparent Prismatice diffuser,76.00,62.00
A,L2922800,TEAM MODULE,Plaster Kit for One Unit - Rectangular,60.00,50.00
A,L2922900,TEAM MODULE,Plaster Kit for Two Unit- Rectangular,82.00,66.00
A,L2923000,TEAM MODULE,Plaster Kit for Three Unit- Rectangular,98.00,80.00
A,L2923100,TEAM MODULE,Plaster Kit for Four Unit - Rectangular,114.00,92.00
A,L2923200,TEAM MODULE,Plaster Kit for Four Unit  - Square,132.00,108.00
A,L2923300,TEAM MODULE,Plaster Kit for Six Unit- Rectangular,118.00,94.00
A,L23407M6,CUBIS,Wall - 6W 120V LED Multichip WW,448.00,360.00
A,L2158215,QSO,Suspension Track Lighting - 31.5W - LED - 4000K - 3780lm - Black,4176.00,3342.00
A,L2158216,QSO,Suspension Track Lighting - 31.5W - LED - 4000K - 3780lm  - White,4176.00,3342.00
A,L2158228,QSO,Suspension Track Lighting - 31.5W - LED - 4000K - 3780lm  - Silver Gray,4176.00,3342.00
A,L2176615,QSO,Suspension Track Lighting - 31.5W - LED - 3000K - 3510lm  - Black,4176.00,3342.00
A,L2176616,QSO,Suspension Track Lighting - 31.5W - LED - 3000K - 3510lm - White,4176.00,3342.00
A,L2176628,QSO,Suspension Track Lighting - 31.5W - LED - 3000K - 3510lm - Silver Gray,4176.00,3342.00
A,L2180315,QSO,Suspension Track Lighting - 46.5W - LED - 4000K - Black,4258.00,3408.00
A,L2180316,QSO,Suspension Track Lighting - 46.5W - LED - 4000K - White,4258.00,3408.00
A,L2180328,QSO,Suspension Track Lighting - 46.5W - LED - 4000K - Silver Gray,4258.00,3408.00
A,L2180415,QSO,Suspension Track Lighting - 46.5W - LED - 3000K - Black,4258.00,3408.00
A,L2180416,QSO,Suspension Track Lighting - 46.5W - LED - 3000K - White,4258.00,3408.00
A,L2180428,QSO,Suspension Track Lighting - 46.5W - LED - 3000K - Silver Gray,4258.00,3408.00
A,L2174115,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 4000K - 3780lm - Black,5198.00,4160.00
A,L2174116,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 4000K - 3780lm - White,5198.00,4160.00
A,L2174128,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 4000K - 3780lm - Silver Gray,5198.00,4160.00
A,L2176715,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 3000K - 3510lm - Black,5198.00,4160.00
A,L2176716,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 3000K - 3510lm - White,5198.00,4160.00
A,L2176728,QSO,Suspension Track Lighting - 31.5W + 13W - LED - 3000K - 3510lm - Silver Gray,5198.00,4160.00
A,L2180515,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 4000K - 5070lm - Black,5280.00,4232.00
A,L2180516,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 4000K - 5070lm - White,5280.00,4232.00
A,L2180528,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 4000K - 5070lm - 5070lm - Silver Gray,5280.00,4232.00
A,L2180615,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 3000K - 4710lm - Black,5280.00,4232.00
A,L2180616,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 3000K - 4710lm - White,5280.00,4232.00
A,L2180628,QSO,Suspension Track Lighting - 46.5W + 13W - LED - 3000K - 4710lm - Silver Gray,5280.00,4232.00
A,L2158016,QSO,Suspension Track Lighting - 2000lm-22W LED - 3000K - 2000lm - White,1800.00,1442.00
A,L2158028,QSO,Suspension Track Lighting - 2000lm-22W LED - 3000K - 2000lm - Silver Gray,1800.00,1442.00
A,L2158046,QSO,Suspension Track Lighting - 2000lm-22W LED - 3000K - 2000lm - Black / White,1866.00,1494.00
A,L2158049,QSO,Suspension Track Lighting - 2000lm-22W LED - 3000K - 2000lm - Black / Magenta,1866.00,1494.00
A,L215804V,QSO,Suspension Track Lighting - 2000lm-22W LED - 3000K - 2000lm - Black / Green,1866.00,1494.00
A,L2158116,QSO,Suspension Track Lighting - 3000lm-29W LED - 4000K - 3000lm - White,2146.00,1720.00
A,L2158128,QSO,Suspension Track Lighting - 3000lm-29W LED - 4000K - 3000lm - Silver Gray,2146.00,1720.00
A,L2158146,QSO,Suspension Track Lighting - 3000lm-29W LED - 4000K - 3000lm - Black / White,2212.00,1774.00
A,L2158149,QSO,Suspension Track Lighting - 3000lm-29W LED - 4000K - 3000lm - Black / Magenta,2212.00,1774.00
A,L215814V,QSO,Suspension Track Lighting - 3000lm-29W LED - 4000K - 3000lm - Black / Green,2212.00,1774.00
A,L2909016,QSO,Accessories - Track Fastening Kit 3000 Track 120V PLUS - White,342.00,276.00
A,L2909028,QSO,Accessories - Track Fastening Kit 3000 Track 120V PLUS - Silver Gray,342.00,276.00
A,L2909115,QSO,Accessories - Track Fastening Kit 5000 Track 120V PLUS - Black,380.00,306.00
A,L2909126,QSO,Accessories - Track Fastening Kit 5000 Track 120V PLUS - White,380.00,306.00
A,L2909128,QSO,Accessories - Track Fastening Kit 5000 Track 120V PLUS - Silver Gray,380.00,306.00
A,L2909215,QSO,Accessories - Track Fastening Kit 3000 Track 120V Dimm. - Black,390.00,314.00
A,L2909216,QSO,Accessories - Track Fastening Kit 3000 Track 120V Dimm. - White,390.00,314.00
