Cat.,Zaneen Model #,Item Status,Series,Description, CAD MSRP  , USD MSRP  
E,L9A08200,CURRENT,NANO FLOODLIGHT,Tube Concentrante Nano Floodlight Color Black,74.00,60.00
E,L9A08100,CURRENT,NANO FLOODLIGHT,Viser Anti Vandalism Nano XL Color Black,98.00,80.00
E,L9A08300,CURRENT,NANO FLOODLIGHT,Tube Narrow Beam Nano XL Color Black,96.00,76.00
E,L9A25800,CURRENT,ACCESSORY,Visor for NANO XXL Projector,148.00,120.00
E,L9A25900,CURRENT,ACCESSORY,Tubo Anti-Vandalism for NANO XXL Projector,110.00,90.00
E,L9A08400,CURRENT,ACCESSORY,Casing Ø 281 mm H. 162 mm,152.00,122.00
E,L9A08500,CURRENT,ACCESSORY,Ring Stainless Steel AISI 316,220.00,178.00
E,L9A08700,CURRENT,ACCESSORY,Casing Ø 250 mm H. 435 mm,258.00,208.00
E,L9A08800,CURRENT,ACCESSORY,Casing Ø 140 mm H. 100 mm with Square Base 200 x 200 mm,86.00,70.00
E,L9A08900,CURRENT,ACCESSORY,Casing Ø 140 mm H. 230 mm,70.00,56.00
E,L9A09000,CURRENT,ACCESSORY,Casing Ø 140 mm H. 340 mm (for housing with connector for 89 17 004),80.00,64.00
E,L9A09100,CURRENT,ACCESSORY,Casing Ø 222 mm H. 260 mm,90.00,72.00
E,L9A09200,CURRENT,ACCESSORY,Casing Ø 222 mm H. 325 mm,98.00,80.00
E,L9A09300,CURRENT,ACCESSORY,Casing Ø 40 mm H. 70 mm,26.00,20.00
E,L9A09400,CURRENT,NANO 400,Casing 400 Nano h200mm,30.00,24.00
E,L9A09500,CURRENT,ACCESSORY,Casing Ø 88 mm H. 100 mm,52.00,42.00
E,L9A09600,CURRENT,ACCESSORY,Casing Tonfrom Ø 88 mm H. 100 mm with Ø  Base 150 mm,74.00,60.00
E,L9A26000,New,ACCESSORY,Casing PICO full inox,52.00,42.00
E,L9A09800,CURRENT,ACCESSORY,Casing Stainless Steel AISI 304 (dim. 130 x 450 x 68 mm),196.00,158.00
E,L9A09900,CURRENT,ACCESSORY,Casing Stainless Steel AISI 304 (dim. 130 x 1000 x 68 mm),278.00,224.00
E,L9A10100,CURRENT,TETRA CONTINUO,Casing Stainless Steel AISI 304 (dim. 77 x 910 x 104 mm) Tetra Continuo,428.00,344.00
E,L9A21300,New,MINI CORNICHE,Outer Casing600 Versione Incasso,170.00,138.00
E,L9A19600,CURRENT,MINI CORNICHE,Housing for MINI CORNICHE 1200 Recessed,224.00,180.00
E,L9A10200,CURRENT,ACCESSORY,Brackets in Stainless Steel for fixing to Wall length 5cm (Adjustable ±90°),70.00,56.00
E,L9A10300,CURRENT,ACCESSORY,Brackets in Stainless Steel for fixing to Wall length 10cm (Adjustable ±90°),60.00,48.00
E,L9A10400,CURRENT,MINI CORNICHE,Fixing Kit Lateral Mini Corniche Adjustable 20° (0°-10°-20°),60.00,48.00
E,L9A10500,CURRENT,ACCESSORY,Brackets in Stainless Steel for Fixing to Wall (Adjustable ±15°),114.00,92.00
E,L9A26300,New,ACCESSORY,Pair of Pickets for Esagono,124.00,100.00
E,L9A19800,CURRENT,ESAG0NO,Hook for Esagono,102.00,82.00
E,L9A21400,New,ESAG0NO,Picket Esagono,256.00,206.00
E,L9A26400,New,ACCESSORY,Pair of Adjustable Brackets for ESAGONO to Affix to Wall 150mm,114.00,92.00
E,L9A26500,New,ACCESSORY,Pair of Adjustable Brackets for ESAGONO to Affix to Wall 100mm,98.00,80.00
E,L9A26600,New,ACCESSORY,Pair of Adjustbable Brackets for ESAGONO  to Affix to Ground,418.00,338.00
E,L9A26700,New,ACCESSORY,Pair of Adjustable Brackets for ESAGONO for Suspension,86.00,70.00
E,L9A10600,CURRENT,ACCESSORY,Anti Vandalism Screw Kit,36.00,28.00
E,L9A10700,CURRENT,ACCESSORY,Anti Vandalism Screw Kit,42.00,34.00
E,L9A10800,CURRENT,ACCESSORY,Anti Vandalism Screw Kit,42.00,34.00
E,L9A10900,CURRENT,ACCESSORY,Anti Vandalism Screw Kit,42.00,34.00
E,L9A11100,CURRENT,ACCESSORY,Anti Vandalism Screw Kit,36.00,28.00
E,L9A11400,CURRENT,MENHIR,Anchor Menhir,110.00,90.00
E,L9A11500,CURRENT,MENHIR,Anchor Menhir h. 200,152.00,122.00
E,L9A11600,CURRENT,TETRA POST,Anchor Tetra Post,136.00,110.00
E,L9A11700,CURRENT,ACCESSORY,Picket,160.00,130.00
E,L9A11800,CURRENT,SLIM,Anchor Post P500 - slim,108.00,86.00
E,L9A21500,New,MENHIR,Ground Anchor for Micro,176.00,142.00
E,L9A21600,New,FLAMINGO,Ground Anchor for Flamingo,132.00,106.00
E,L9A21700,New,FLAMINGO,Picket for Flamingo,184.00,148.00
E,L9A11900,CURRENT,MINI ONE,Anchor Post Mini One,118.00,94.00
E,L9A12000,CURRENT,TETRA PARCO,Anchor for Tetra Parco Series,322.00,258.00
E,L9A12200,CURRENT,POST 200,Anchor Post 200,322.00,258.00
E,L9A12300,CURRENT,POST 40,Anchor Post 40,258.00,208.00
E,L9A12400,CURRENT,MOON,Anchor MOON,230.00,186.00
E,L9A12500,CURRENT,ACCESSORY,Anchor Bolt,96.00,76.00
E,L9A12600,CURRENT,TRIS,Cradle,504.00,406.00
E,L9A12700,CURRENT,ACCESSORY,Attachment for Pole Ø 60 mm.,258.00,208.00
E,L9A12800,CURRENT,ACCESSORY,Attachment for Pole Ø 102 mm.,252.00,204.00
E,L9A12900,CURRENT,ACCESSORY,Attachment for Pole Ø 114 mm.,488.00,392.00
E,L9A21800,New,ETEREA,Attachment for Pole Eterea 200,242.00,196.00
E,L9A26800,New,ACCESSORY,Attachment for Pole Eterea 150,174.00,140.00
E,L9A26900,New,ACCESSORY,Base Support for Fixing to Pavement,132.00,106.00
E,L9A13100,CURRENT,ACCESSORY,Ring Decorative Black,64.00,52.00
E,L9A13200,CURRENT,ACCESSORY,Ring Decorative Gray,64.00,52.00
E,L9A13300,CURRENT,ACCESSORY,Ring Decorative White,64.00,52.00
E,L9A13400,CURRENT,ACCESSORY,Ring Decorative Red,64.00,52.00
E,L9A13500,CURRENT,ACCESSORY,Ring Decorative Stainless Steel,64.00,52.00
E,L9A18200,CURRENT,NANO,Picket Stainless Steel for Nano Floodlight,98.00,80.00
E,L9A18300,CURRENT,NANO,Picket and Rod Inox Nano Floodlight h.300,140.00,112.00
E,L9A18400,CURRENT,NANO,Anchor Strap for Nano Floodlight,82.00,66.00
E,L9A18500,CURRENT,PASSO,Picket for Passo,198.00,160.00
E,L9A18900,CURRENT,ACCESSORY,Picket for Floodlight MEDIO/MINI/SPRING,92.00,74.00
E,L9A19000,CURRENT,MICRO SPRING,Picket per Floodlight MICRO SPRING,86.00,70.00
E,L9G03204,CURRENT,PASSO,Inox Above-Ground 7W (1 LED) 3000K in 24VDC,808.00,650.00
E,L9G03304,CURRENT,PASSO,Inox Above-Ground 7W (1 LED) 4000K in 24VDC,828.00,666.00
E,L9G03400,CURRENT,PASSO,Corten Above-Ground 7W (1 LED) 3000K in 24VDC,804.00,648.00
E,L9G03500,CURRENT,PASSO,Corten Above-Ground 7W (1 LED) 4000K in 24VDC,804.00,648.00
E,L9F332_ _,New,NANO,Floodlight 2.5W LED 3000K 10° 24Vdc,444.00,358.00
E,L9F333_ _,New,NANO,Floodlight 2.5W LED 3000K 30° 24Vdc,444.00,358.00
E,L9F334_ _,New,NANO,Floodlight 2.5W LED 3000K Ellittica 24Vdc,444.00,358.00
E,L9F335_ _,New,NANO,Floodlight 2.5W LED 3000K 50° 24Vdc,444.00,358.00
E,L9F336_ _,New,NANO,Floodlight 2.5W LED 4000K 10° 24Vdc,444.00,358.00
E,L9F337_ _,New,NANO,Floodlight 2.5W LED 4000K 30° 24Vdc,444.00,358.00
E,L9F338_ _,New,NANO,Floodlight 2.5W LED 4000K Ellittica 24Vdc,444.00,358.00
E,L9F339_ _,New,NANO,Floodlight 2.5W LED 4000K 50° 24Vdc,444.00,358.00
E,L9B201_ _,New,ETEREA,Portable 150 9W LED 3000K 120V 50/60Hz,1148.00,924.00
E,L9B202_ _,New,ETEREA,Portable 150 9W LED 4000K 120V 50/60Hz,1148.00,924.00
E,L9B151_ _,New,ETEREA,Portable 17 -5W (42 LED) 3000K 120V 50Hz,1534.00,1232.00
E,L9B152_ _,New,ETEREA,Portable 17 -5W (42 LED) 4000K 120V 50Hz,1534.00,1232.00
E,L9A24700,New,ETEREA,Clip Cable Stop in PMMA Transparent for Eterea,38.00,32.00
E,L9A28900,CURRENT,,Cord Clip for Eterea 150 in PMMA Trasparent ,48.00,38.00
E,L9A19100,CURRENT,FRAME and MASK,Casing for FRAME and MASK,48.00,38.00
E,L9A19200,CURRENT,CASING,Casing MI 2,80.00,64.00
E,L9A19300,CURRENT,PROMENADE,Casing PROMENADE 200,104.00,84.00
E,L9A19400,CURRENT,PROMENADE,Casing PROMENADE 40,60.00,48.00
E,L9B038-,CURRENT,TUBE,NANO Transparent 8W (8 LED) 3000K 120V 0/50/60Hz,1194.00,958.00
E,L9B039-,CURRENT,TUBE,1000 Transparent 18W (8 LED) 3000K 120V 50/60Hz,2428.00,1946.00
E,L9B040-,CURRENT,TUBE,3000 Transparent 39W (24 LED) 3000K 120V 50/60Hz,5494.00,4402.00
E,L9B041-,CURRENT,TUBE,4000 Transparent 39W (24 LED) 3000K 120V 50/60Hz,6098.00,4880.00
E,L9B042-,CURRENT,TUBE,NANO Transparent 8W (8 LED) 4000K 120V 0/50/60Hz,1194.00,958.00
E,L9B043-,CURRENT,TUBE,1000 Transparent 18W (8 LED) 4000K 120V 50/60Hz,2428.00,1946.00
E,L9B044-,CURRENT,TUBE,3000 Transparent 39W (24 LED) 4000K 120V 50/60Hz,5494.00,4402.00
E,L9B045-,CURRENT,TUBE,4000 Transparent 39W (24 LED) 4000K 120V 50/60Hz,6098.00,4880.00
E,L9B046-,CURRENT,TUBE,NANO Frosted 8W (8 LED) RGBW IN MAX 350mA,1380.00,1108.00
E,L9B047-,CURRENT,TUBE,1000 Frosted 18W (8 LED) RGBW IN MAX 700mA,2442.00,1956.00
E,L9B048-,CURRENT,TUBE,3000 Frosted 39W (24 LED) RGBW IN MAX 500mA,5230.00,4190.00
E,L9B049-,CURRENT,TUBE,4000 Frosted 39W (24 LED) RGBW Max 500mA,6404.00,5124.00
E,L9B050-,CURRENT,TUBE,NANO Frosted 8W (8 LED) 3000K 120V 0/50/60Hz,1160.00,930.00
E,L9B054-,CURRENT,TUBE,NANO Frosted 8W (8 LED) 4000K 120V 0/50/60Hz,1160.00,930.00
E,L9B061-,CURRENT,TUBE,1000 Frosted 18W (8 LED) 3000K 120V 50/60Hz,2398.00,1922.00
E,L9B055-,CURRENT,TUBE,1000 Frosted 18W (8 LED) 4000K 120V 50/60Hz,2398.00,1922.00
E,L9B062-,CURRENT,TUBE,3000 Frosted 39W (24 LED) 3000K 120V 50/60Hz,5604.00,4490.00
E,L9B053-,CURRENT,TUBE,4000 Frosted 39W (24 LED) 3000K 120V 50/60Hz,6372.00,5100.00
E,L9B056-,CURRENT,TUBE,3000 Frosted 39W (24 LED) 4000K 120V 50/60Hz,5604.00,4490.00
E,L9B066-,CURRENT,TUBE,4000 Frosted 39W (24 LED) 4000K 120V 50/60Hz,6372.00,5100.00
E,L9A25000,CURRENT,TUBE,Anchor for TUBE 260mm,230.00,184.00
E,L9A24900,CURRENT,TUBE,REGO 48 4 Channel DMX-RDM in max 60V-135W,1720.00,1386.00
E,L9A25100,CURRENT,TUBE,Tie Rod for 4000mm Tube,244.00,196.00
E,L9A29000,New,TARSIUS,Pole 4.00m - Gray,2876.00,2296.00
E,L9A29100,New,TARSIUS,Pole 6.00m - Gray,3946.00,3148.00
E,L9A29200,New,TARSIUS,Pole 8.00m - Gray,5090.00,4052.00
E,L9A29300,New,TARSIUS,Double Head Adaptor - Gray,538.00,432.00
E,L9A29400,New,TARSIUS,Single head Adaptor - Gray,356.00,286.00
