Cat.,Zaneen Model #,Series,Description, CAD MSRP  ,USD MSRP 
D,D10-3137,SPARKS,Wall Lamp - Triple LED 3.2W - 2700k - Driver Included - Polished Aluminum,2166.00,1744.00
D,D10-3138,JULIA,Wall Mount  - 1 x 4W LED -E14 - 2700K - Chrome Plated,2100.00,1694.00
D,D10-3139,JULIA,Wall Mount - 1 x 4W LED -E14 - 2700K - Brass,Price upon request,Price upon request
D,D10-3140,RUBY,Wall Lamp - 57.6W LED STRIP - Polished Stainless Steel with Stained Glass,54210.00,43650.00
D,D10-3141,RUBY,Wall Lamp - 57.6W LED STRIP - Polished Copper with Stained Glass,62998.00,50734.00
D,D10-3142,SPARKS,Wall Mount - F - 7x4.6W LED -120V -2700K - Polished Aluminum,15710.00,12590.00
D,D10-3143,SPARKS,Wall Mount - G - 9x4.6W LED -120V -2700K - White,17470.00,13998.00
D,D10-3144,SPARKS,Wall Mount - G - 9x4.6W LED -120V -2700K - Polished Aluminum,19746.00,15832.00
D,D10-3145,SPARKS,Wall Mount - H - 11x4.6W LED -120V -2700K - White,20796.00,16670.00
D,D10-3146,SPARKS,Wall Mount - H - 11x4.6W LED -120V -2700K - Polished Aluminum,23556.00,18898.00
D,D10-3147,SPARKS,Wall Mount - F - 7x4.6W LED -120V -2700K - White,13918.00,11144.00
D,D10-4030,EMPIRE STATE,Lamp - Price on Request Only - Min.5 pcs. - Stainless Steel - 180xLED 0.2w 12v - 27000K,Price upon request,Price upon request
D,D10-4034,VENETIAN GLOBE,Floor Lamp - 9W LED - 2700K - Glossy Black - Copper Leafed,10440.00,8354.00
D,D10-4154,PICO,Table Lamp - Aluminum - Black - LED 3.6w,3390.00,2724.00
D,D10-4155,WINDOW,Table Lamp - Polished Aluminum Corian - 1xLED 10w 12v,3290.00,2644.00
D,D10-4156,WINDOW,Wall Lamp - Polished Aluminum Corian - 1xLED 10w 12v,3536.00,2844.00
D,D10-4158,EOS,Floor Lamp - Aluminum - 41W LED - 2700 or 3000K,7570.00,6070.00
D,D10-4192,WINDOW XL,Table Lamp - Polished Aluminum Corian - 18W LED 2700K,5470.00,4402.00
D,D10-4197,VENETIAN GLOBE,Floor Lamp - 9W LED -2700K - Glossy Black - Gold Leafed,11084.00,8870.00
D,D10-4198,VENETIAN GLOBE,Floor Lamp - 9W LED - 2700K - Glossy Black - Silver Leafed,9630.00,7700.00
D,D10-4199,PICO,Table Lamp - Aluminum - White - LED 3.6w,3390.00,2724.00
D,D10-4200,JULIA,Table Lamp - 1 x 4W LED -E14 - 2700K - Chrome Plated,2210.00,1778.00
D,D10-4201,JULIA,Table Lamp - 1 x 4W LED -E14 - 2700K - Brass,Price upon request,Price upon request
D,D10-4202,JULIA,Floor Lamp - 1 x 4W LED -E14 - 2700K - Chrome Plated,2530.00,2032.00
D,D10-4203,JULIA,Floor Lamp - 1 x 4W LED -E14 - 2700K - Brass,Price upon request,Price upon request
D,D10-4204,ORION,Floor Lamp - 70 x 0.2W LED - 5V - 2700K,6230.00,4990.00
D,D10-4205,ORION,Table Lamp - 70 x 0.2W LED - 5V - 2700K,3496.00,2810.00
D,D10-9002,Lamp,1.2 watt 12 volt E10,9.50,8.00
D,D10-9002,Lamp,1.2 watt 12 volt E10 - MINIMUM 100 PCS.,6.00,5.00
D,D10-9003,Lamp,1.2 watt (100mA) 12 volt E5/8,7.00,5.50
D,D10-9004,Lamp,1.2 watt (100mA) 6 volt E5/8,7.00,5.50
D,D10-9005,Lamp,Kristallina Clear 120 volt / 120w,94.00,76.00
D,D10-9006,Lamp,.3W LED Replacement Lamp,22.00,18.00
D,D10-9010,SPARKS,System Double Light Head - White,874.00,702.00
D,D10-9011,SPARKS,System Triple lighthead - White,1090.00,878.00
D,D10-9012,SPARKS,System Y-connector - 2 x 110° - 1 x 140° - White,510.00,410.00
D,D10-9013,SPARKS,System Y-connector - 2 x 140° - 1 x 80° - White,510.00,410.00
D,D10-9014,SPARKS,System X-connector - White,604.00,488.00
D,D10-9015,SPARKS,System Wall/Ceiling Connector with Power Cable - White,544.00,438.00
D,D10-9016,SPARKS,System Wall/Ceiling Connector Y - 2 x 110° - 1 x 140° - White,454.00,366.00
D,D10-9017,SPARKS,System Tube 350mm - White,98.00,78.00
D,D10-9018,SPARKS,System Transformer 24 volt - 150W,1336.00,1076.00
D,D10-9019,SPARKS,Pendant Cable Kit - White,138.00,108.00
D,D10-9020,Transformer,2x115V 2x 12V 50VA,210.00,170.00
D,D10-9021,SPARKS,System LED 47W - 2700K - Driver Included - White,14404.00,11610.00
D,D10-9030,SPARKS,System Double Light Head - Polished Aluminum,1004.00,810.00
D,D10-9031,SPARKS,System Triple lighthead - Polished Aluminum,1248.00,1004.00
D,D10-9032,SPARKS,System Y-connector - 2 x 110° - 1 x 140° - Polished Aluminum,586.00,472.00
D,D10-9033,SPARKS,System Y-connector - 2 x 140° - 1 x 80° - Polished Aluminum,586.00,472.00
D,D10-9034,SPARKS,System X-connector - Polished Aluminum,694.00,558.00
D,D10-9035,SPARKS,System Wall/Ceiling Connector with Power Cable - Polished Aluminum,624.00,502.00
D,D10-9036,SPARKS,System Wall/Ceiling Connector Y - 2 x 110° - 1 x 140°  - Polished Aluminum,520.00,420.00
D,D10-9037,SPARKS,System Tube 350mm - Polished Aluminum,114.00,90.00
D,D10-9038,SPARKS,System Transformer 24 volt - 150W,1530.00,1232.00
D,D10-9039,SPARKS,Pendant Cable Kit - Polished Aluminum,168.00,120.00
D,D10-9041,SPARKS,System LED 47W - 2700K - Driver Included - Polished Aluminum,16562.00,13346.00
D,D10-9042,LUM,Baseboard - Installation Strip 5cm Middle and Bottom,136.00,108.00
D,D10-9043,Glass,5/10 Spriet Scavo Cognac,114.00,92.00
D,D10-9044,Glass,5/10 Spriet Opal White,114.00,92.00
D,D10-9045,JUST THAT 3,Glass ONLY - Opal,234.00,190.00
D,D10-9046,JUST THAT 3,Glass ONLY - Sfumato,266.00,214.00
D,D10-9047,JUST THAT 4,Glass ONLY - Opal,284.00,230.00
D,D10-9048,JUST THAT 4,Glass ONLY - Sfumato,42.00,34.00
D,D10-9049,JUST THAT 6,Glass ONLY - Sfumato,538.00,434.00
D,D10-9050,CYPRESS SMALL,Glass ONLY - Opal,150.00,122.00
D,D10-9051,CYPRESS SMALL,Glass ONLY - Sfumato,160.00,128.00
D,D10-9052,CYPRESS BIG,Glass ONLY - Opal,308.00,248.00
D,D10-9053,ROLLIGHT,Glass ONLY - White,144.00,118.00
D,D10-9054,MADONNA,Shade ONLY for Table Lamp - White,618.00,498.00
D,D10-9055,MADONNA,Shade ONLY for Floor Lamp - White,930.00,750.00
D,D10-9056,MAXARA,Shade ONLY - White,220.00,178.00
D,D10-9059,LUM,Baseboard - Installation Strip 2cm Top,122.00,98.00
